105年02月03日大盤統計資訊
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%)
08654P,6D元大,"292,000",11,"260,460",0.89,0.93,0.88,0.93,＋,0.03,0.93,100,0.94,105,0.00
08655P,6F元大,0,0,0,--,--,--,--,,0.00,0.94,100,0.95,100,0.00
08656P,6G元大,"1,000",1,980,0.98,0.98,0.98,0.98,＋,0.08,0.99,100,1.01,100,0.00
08657P,6H元大,"943,000",22,"1,542,320",1.58,1.74,1.56,1.71,＋,0.12,1.73,100,1.74,100,0.00
08658P,6J元大,"235,000",4,"238,550",1.05,1.05,1.01,1.03,＋,0.01,1.03,100,1.04,100,0.00
08659P,6L元大,"150,000",9,"140,100",0.93,0.95,0.92,0.92,＋,0.09,0.91,40,0.92,100,0.00
08660P,6M元大,0,0,0,--,--,--,--,,0.00,0.59,100,0.60,10,0.00
08661P,永豐CE,"787,000",38,"763,690",0.91,1.01,0.91,1.00,＋,0.17,1.00,120,1.01,165,0.00
08662P,永豐CF,0,0,0,--,--,--,--,,0.00,0.64,150,0.65,150,0.00
08663P,永豐CG,"148,000",8,"112,480",0.74,0.78,0.74,0.76,＋,0.01,0.76,150,0.77,170,0.00
08664P,93富邦,"15,000",3,"21,080",1.40,1.48,1.40,1.48,＋,0.27,1.47,10,1.48,10,0.00
08665P,94富邦,"18,000",1,"12,780",0.71,0.71,0.71,0.71,＋,0.01,0.71,10,0.72,10,0.00
08666P,95富邦,"50,000",1,"94,000",1.88,1.88,1.88,1.88,＋,0.15,1.99,10,2.00,10,0.00
08667P,統一BM,"128,000",5,"105,730",0.81,0.87,0.81,0.86,＋,0.07,0.85,68,0.86,68,0.00
08668P,群益FF,"330,000",2,"519,900",1.58,1.58,1.53,1.53,＋,0.07,1.55,25,1.56,10,0.00
08669P,群益FG,"3,000",3,"4,750",1.53,1.62,1.53,1.62,＋,0.14,1.61,25,1.62,10,0.00
08670P,群益FH,"18,000",1,"28,620",1.59,1.59,1.59,1.59,－,0.04,1.66,25,1.68,10,0.00
08671P,GY兆豐,0,0,0,--,--,--,--,,0.00,0.79,10,0.80,10,0.00
08672P,GZ兆豐,"12,000",2,"18,140",1.51,1.52,1.51,1.52,＋,0.13,1.53,10,1.54,10,0.00
08673P,HA兆豐,"19,000",5,"31,640",1.66,1.72,1.65,1.72,＋,0.24,1.74,10,1.75,10,0.00
08674P,HB兆豐,"118,000",6,"221,550",1.84,1.95,1.83,1.95,＋,0.08,2.01,10,2.02,10,0.00
08675P,HC兆豐,"13,000",2,"11,450",0.89,0.89,0.85,0.85,,0.00,0.87,10,0.88,10,0.00
08676P,HR兆豐,"20,000",1,"21,000",1.05,1.05,1.05,1.05,＋,0.10,1.06,10,1.07,10,0.00
08677P,HS兆豐,"200,000",1,"118,000",0.59,0.59,0.59,0.59,＋,0.03,0.59,10,0.60,10,0.00
08678P,HT兆豐,"270,000",2,"188,800",0.69,0.70,0.69,0.70,＋,0.08,0.72,10,0.73,10,0.00
08679P,HU兆豐,"10,000",1,"14,700",1.47,1.47,1.47,1.47,＋,0.24,1.47,10,1.48,10,0.00
08680P,HV兆豐,"37,000",5,"48,050",1.29,1.35,1.29,1.30,＋,0.12,1.29,10,1.30,10,0.00
08681P,7N元富,"110,000",2,"132,600",1.20,1.26,1.20,1.26,＋,0.11,1.19,25,1.20,25,0.00
08682P,7P元富,"1,000",1,"1,240",1.24,1.24,1.24,1.24,X,0.00,1.24,25,1.25,25,0.00
08683P,永豐CS,0,0,0,--,--,--,--,,0.00,0.76,150,0.77,150,0.00
08684P,永豐CT,"70,000",4,"60,000",0.86,0.86,0.85,0.86,＋,0.07,0.86,150,0.87,150,0.00
08685P,永豐CU,0,0,0,--,--,--,--,,0.00,0.54,150,0.55,150,0.00
08686P,永豐CV,"487,000",4,"528,670",1.08,1.09,1.08,1.09,＋,0.02,1.09,150,1.10,150,0.00
08687P,7G元大,0,0,0,--,--,--,--,,0.00,0.88,100,0.89,100,0.00
08688P,7I元大,"507,000",10,"780,810",1.47,1.62,1.47,1.56,＋,0.18,1.57,10,1.59,1,0.00
08689P,7J元大,"4,061,000",40,"6,239,210",1.45,1.59,1.45,1.53,＋,0.09,1.53,100,1.54,100,0.00
08690P,7K元大,"24,000",6,"28,080",1.13,1.24,1.13,1.24,＋,0.16,1.20,10,1.26,100,0.00
08691P,7M元大,"1,705,000",26,"963,840",0.56,0.57,0.55,0.55,－,0.08,0.55,105,0.58,110,0.00
08692P,凱基65,0,0,0,--,--,--,--,,0.00,0.79,30,0.80,30,0.00
08693P,凱基66,"90,000",3,"87,700",0.97,0.99,0.97,0.98,＋,0.01,0.98,30,0.99,30,0.00
08694P,凱基67,"497,000",8,"303,170",0.61,0.62,0.60,0.61,＋,0.04,0.61,30,0.62,30,0.00
08695P,凱基68,"286,000",7,"226,040",0.78,0.80,0.78,0.79,＋,0.03,0.79,30,0.80,30,0.00
08696P,凱基69,"152,000",4,"138,320",0.91,0.91,0.91,0.91,＋,0.03,0.91,30,0.92,30,0.00
08697P,凱基70,"193,000",2,"191,070",0.99,0.99,0.99,0.99,＋,0.07,0.98,30,0.99,30,0.00
08698P,凱基71,"7,000",1,"8,680",1.24,1.24,1.24,1.24,＋,0.02,1.29,30,1.32,30,0.00
08699P,凱基72,"106,000",8,"117,390",1.07,1.17,1.07,1.17,＋,0.18,1.17,30,1.18,30,0.00
08700P,凱基73,0,0,0,--,--,--,--,,0.00,0.82,30,0.83,30,0.00
08701P,凱基74,"768,000",13,"1,143,580",1.50,1.56,1.43,1.55,＋,0.07,1.55,30,1.56,30,0.00
08702P,凱基75,"175,000",4,"294,110",1.62,1.73,1.60,1.73,＋,0.18,1.74,30,1.75,30,0.00
08703P,凱基77,0,0,0,--,--,--,--,,0.00,0.84,30,0.85,30,0.00
08704P,凱基79,"84,000",10,"58,150",0.68,0.70,0.66,0.70,＋,0.04,0.70,29,0.71,30,0.00
08705P,凱基95,"27,000",3,"21,680",0.78,0.82,0.78,0.82,－,0.02,0.85,30,0.86,30,0.00
08706P,日盛A2,"90,000",1,"76,500",0.85,0.85,0.85,0.85,X,0.00,0.84,25,0.85,25,76.30
08707P,日盛A3,"14,000",3,"11,940",0.81,0.87,0.81,0.87,＋,0.15,0.87,25,0.88,25,200.00
08708P,玉山E9,0,0,0,--,--,--,--,,0.00,1.92,10,1.93,10,0.00
08709P,玉山F1,0,0,0,--,--,--,--,,0.00,2.12,10,2.13,10,0.00
08710P,玉山F2,"5,000",1,"10,200",2.04,2.04,2.04,2.04,＋,0.09,2.07,10,2.08,10,0.00
08711P,FJ國泰,"47,000",5,"60,780",1.27,1.33,1.27,1.33,＋,0.15,1.36,200,1.38,100,0.00
08712P,A4富邦,"9,000",3,"5,810",0.64,0.65,0.64,0.65,＋,0.03,0.65,10,0.66,20,0.00
08713P,A5富邦,"7,000",2,"5,250",0.75,0.75,0.75,0.75,＋,0.01,0.75,10,0.76,10,0.00
08714P,A6富邦,"58,000",7,"65,630",1.14,1.18,1.11,1.18,＋,0.07,1.22,50,1.23,50,0.00
08715P,A7富邦,"39,000",5,"33,240",0.83,0.90,0.81,0.88,＋,0.10,0.88,10,0.89,10,0.00
08716P,統一BS,"147,000",6,"123,560",0.86,0.88,0.83,0.84,＋,0.04,0.84,20,0.85,20,0.00
08717P,統一BT,"226,000",8,"111,420",0.49,0.50,0.48,0.49,－,0.05,0.48,10,0.49,20,0.00
08718P,JD兆豐,"50,000",1,"35,500",0.71,0.71,0.71,0.71,X,0.00,0.70,10,0.71,10,0.00
08719P,永豐DH,"198,000",1,"150,480",0.76,0.76,0.76,0.76,＋,0.04,0.77,150,0.78,100,0.00
08720P,永豐DI,"100,000",2,"76,500",0.77,0.77,0.76,0.76,X,0.00,0.75,150,0.76,100,0.00
08721P,永豐DJ,"75,000",4,"73,700",0.99,0.99,0.98,0.98,＋,0.04,0.98,100,0.99,157,0.00
08722P,永豐DK,"55,000",4,"64,290",1.15,1.17,1.15,1.17,＋,0.11,1.17,150,1.18,150,0.00
08723P,LY中信,"1,000",1,"1,170",1.17,1.17,1.17,1.17,＋,0.04,1.20,30,1.21,30,0.00
08724P,8C元大,"5,000",2,"4,890",0.97,1.01,0.97,1.01,X,0.00,1.01,100,1.02,10,0.00
08725P,8D元大,"432,000",10,"423,470",0.91,1.01,0.91,1.01,＋,0.18,1.01,97,1.02,100,0.00
08726P,8E元大,"568,000",28,"565,460",0.94,1.04,0.94,1.04,＋,0.15,1.03,100,1.04,93,0.00
08727P,8F元大,"435,000",5,"387,300",0.90,0.90,0.88,0.88,＋,0.02,0.88,100,0.89,100,0.00
08728P,8G元大,"153,000",11,"143,010",0.91,0.97,0.91,0.96,＋,0.09,0.96,96,0.97,100,0.00
08729P,8H元大,"64,000",2,"65,280",1.02,1.02,1.02,1.02,－,0.02,1.05,110,1.06,100,0.00
08730P,8I元大,0,0,0,--,--,--,--,,0.00,0.60,499,0.61,10,0.00
08731P,9B元大,"18,000",3,"14,400",0.80,0.80,0.80,0.80,－,0.01,0.79,100,0.80,100,0.00
08732P,群益FQ,"23,000",3,"30,530",1.30,1.36,1.30,1.36,＋,0.21,1.38,25,1.39,10,0.00
08733P,群益FS,"343,000",2,"509,770",1.39,1.50,1.39,1.50,＋,0.08,1.48,25,1.49,10,0.00
08734P,群益FU,"440,000",5,"457,650",1.05,1.05,1.03,1.03,＋,0.09,1.03,20,1.04,10,0.00
08735P,群益FW,"8,000",2,"11,700",1.48,1.48,1.46,1.46,＋,0.02,1.45,25,1.46,10,0.00
08736P,凱基A1,"28,000",2,"29,530",1.01,1.06,1.01,1.06,＋,0.12,1.05,30,1.06,30,0.00
08737P,凱基A2,"201,000",7,"161,530",0.81,0.83,0.79,0.83,＋,0.14,0.85,30,0.86,30,0.00
08738P,凱基A3,"93,000",3,"80,710",0.86,0.87,0.86,0.87,＋,0.01,0.84,30,0.85,30,0.00
08739P,凱基A4,"525,000",18,"540,830",0.98,1.10,0.98,1.08,＋,0.08,1.08,30,1.09,30,0.00
08740P,凱基A5,"19,000",4,"28,400",1.50,1.53,1.48,1.48,＋,0.03,1.50,30,1.51,30,0.00
08741P,日盛A6,"115,000",3,"40,250",0.35,0.35,0.35,0.35,－,0.08,0.34,25,0.35,25,146.00
08742P,永豐DX,"92,000",2,"44,020",0.46,0.48,0.46,0.48,－,0.06,0.47,150,0.48,150,0.00
08743P,JF兆豐,"184,000",7,"404,630",2.21,2.24,2.17,2.23,＋,0.35,2.30,10,2.31,10,0.00
08744P,凱基C6,0,0,0,--,--,--,--,,0.00,0.70,30,0.71,30,0.00
08745P,凱基C7,0,0,0,--,--,--,--,,0.00,0.84,30,0.85,30,0.00
08746P,8A元富,"48,000",1,"49,440",1.03,1.03,1.03,1.03,X,0.00,1.01,25,1.02,25,0.00
08747P,康和DD,0,0,0,--,--,--,--,,0.00,0.66,10,0.68,10,0.00
08748P,日盛B3,"75,000",2,"40,500",0.54,0.54,0.54,0.54,－,0.01,0.54,25,0.55,25,55.10
08749P,群益GI,"70,000",1,"70,700",1.01,1.01,1.01,1.01,＋,0.19,0.96,25,0.97,10,0.00
08750P,群益GJ,0,0,0,--,--,--,--,,0.00,1.30,25,1.31,10,0.00
08751P,群益GK,"78,000",2,"83,460",1.07,1.07,1.07,1.07,＋,0.03,1.06,25,1.07,10,0.00
08752P,FV國泰,"2,000",2,"1,540",0.77,0.77,0.77,0.77,＋,0.06,0.81,30,0.82,30,0.00
08753P,C7富邦,"750,000",21,"228,600",0.31,0.31,0.30,0.30,－,0.06,0.30,20,0.32,30,0.00
08754P,C8富邦,"1,000",1,250,0.25,0.25,0.25,0.25,－,0.05,0.23,30,0.24,30,0.00
08755P,C9富邦,"121,000",10,"131,890",1.07,1.13,1.07,1.07,＋,0.03,1.07,48,1.08,50,0.00
08756P,9K元大,"348,000",12,"209,480",0.61,0.63,0.58,0.58,＋,0.01,0.58,100,0.59,100,0.00
08757P,永豐EG,"20,000",1,"15,400",0.77,0.77,0.77,0.77,＋,0.06,0.78,150,0.79,150,0.00
08758P,8L元富,"73,000",9,"31,080",0.41,0.45,0.41,0.44,＋,0.03,0.43,25,0.44,25,0.00
08759P,群益GS,"70,000",2,"96,400",1.32,1.40,1.32,1.40,＋,0.17,1.39,25,1.40,10,0.00
08760P,群益GT,"4,000",1,"6,000",1.50,1.50,1.50,1.50,＋,0.11,1.52,25,1.53,10,0.00
08761P,群益GU,0,0,0,--,--,--,--,,0.00,1.13,25,1.15,10,0.00
08762P,群益GV,"851,000",3,"833,980",0.98,0.98,0.98,0.98,＋,0.02,0.97,25,0.98,10,0.00
08763P,凱基D8,"270,000",5,"287,400",1.07,1.08,1.03,1.03,－,0.03,1.05,30,1.06,30,0.00
08764P,凱基D9,"56,000",1,"61,600",1.10,1.10,1.10,1.10,＋,0.03,1.08,30,1.09,30,0.00
08765P,FW國泰,"1,000",1,740,0.74,0.74,0.74,0.74,＋,0.05,0.75,30,0.76,30,0.00
08766P,FX國泰,0,0,0,--,--,--,--,,0.00,0.91,499,0.92,100,0.00
08767P,D8富邦,0,0,0,--,--,--,--,,0.00,1.33,10,1.34,10,0.00
08768P,統一CF,0,0,0,--,--,--,--,,0.00,0.66,20,0.68,20,0.00
08769P,9U元大,"287,000",7,"396,650",1.38,1.43,1.38,1.42,＋,0.07,1.44,100,1.45,100,0.00
08770P,9W元大,"25,000",3,"27,370",1.10,1.10,1.09,1.09,＋,0.02,1.10,100,1.12,100,0.00
08771P,9X元大,"451,000",13,"262,240",0.55,0.61,0.55,0.59,＋,0.04,0.60,100,0.61,100,0.00
08772P,群益GX,"3,000",1,"5,040",1.68,1.68,1.68,1.68,＋,0.14,1.69,25,1.70,10,0.00
08773P,群益GY,"100,000",1,"52,000",0.52,0.52,0.52,0.52,＋,0.01,0.53,25,0.54,10,0.00
08774P,MB中信,"2,000",1,"1,520",0.76,0.76,0.76,0.76,X,0.00,0.78,30,0.79,30,0.00
08775P,永豐ER,0,0,0,--,--,--,--,,0.00,0.76,150,0.77,150,0.00
08776P,凱基G4,"30,000",2,"32,900",1.08,1.13,1.08,1.13,X,0.00,1.18,30,1.19,30,0.00
08777P,凱基G5,"3,000",1,"2,760",0.92,0.92,0.92,0.92,X,0.00,0.91,30,0.92,30,0.00
08778P,凱基G6,"352,000",4,"168,980",0.49,0.49,0.48,0.48,－,0.06,0.47,30,0.48,30,0.00
08779P,凱基G7,"30,000",1,"21,900",0.73,0.73,0.73,0.73,X,0.00,0.72,30,0.73,30,0.00
08780P,凱基G9,0,0,0,--,--,--,--,,0.00,0.48,30,0.49,30,0.00
08781P,凱基H1,0,0,0,--,--,--,--,,0.00,0.70,30,0.71,30,0.00
08782P,日盛B8,"2,000",1,"1,180",0.59,0.59,0.59,0.59,＋,0.05,0.58,25,0.59,25,237.50
08783P,JH兆豐,"100,000",1,"29,000",0.29,0.29,0.29,0.29,－,0.05,0.29,10,0.30,10,0.00
08784P,JJ兆豐,"120,000",1,"106,800",0.89,0.89,0.89,0.89,＋,0.10,0.97,10,0.98,10,0.00
08785P,9A元富,"598,000",3,"462,400",0.76,0.80,0.76,0.80,＋,0.04,0.80,25,0.81,25,0.00
08786P,康和DE,"10,000",1,"7,100",0.71,0.71,0.71,0.71,,0.00,0.72,10,0.74,10,0.00
08787P,E3富邦,0,0,0,--,--,--,--,,0.00,1.04,10,1.05,10,0.00
08788P,E4富邦,"106,000",9,"84,880",0.79,0.85,0.77,0.85,＋,0.06,0.86,50,0.87,50,0.00
08789P,46元大,0,0,0,--,--,--,--,,0.00,0.50,100,0.51,50,0.00
08790P,47元大,"190,000",4,"185,400",0.99,0.99,0.97,0.98,＋,0.04,0.98,100,0.99,10,0.00
08791P,54元大,"3,000",1,"2,100",0.70,0.70,0.70,0.70,－,0.03,0.76,100,0.77,100,0.00
08792P,55元大,0,0,0,--,--,--,--,,0.00,0.71,100,0.72,100,0.00
08793P,永豐FA,0,0,0,--,--,--,--,,0.00,0.82,150,0.83,150,0.00
08794P,群益HG,0,0,0,--,--,--,--,,0.00,0.55,25,0.56,10,0.00
08795P,群益HH,"15,000",2,"18,800",1.28,1.28,1.24,1.24,＋,0.06,1.24,25,1.25,10,0.00
08796P,群益HI,0,0,0,--,--,--,--,,0.00,0.93,25,1.03,10,0.00
08797P,群益HJ,"113,000",4,"144,540",1.28,1.32,1.26,1.29,＋,0.06,1.31,25,1.32,10,0.00
08798P,群益HK,0,0,0,--,--,--,--,,0.00,0.88,25,0.89,10,0.00
08799P,群益HL,0,0,0,--,--,--,--,,0.00,1.71,25,1.72,10,0.00
08800P,群益HM,"5,000",1,"4,800",0.96,0.96,0.96,0.96,－,0.02,0.96,25,0.97,10,0.00
08801P,群益HN,0,0,0,--,--,--,--,,0.00,1.48,25,1.49,10,0.00
08802P,群益HP,"74,000",1,"112,480",1.52,1.52,1.52,1.52,＋,0.03,1.49,25,1.50,10,0.00
08803P,群益HQ,0,0,0,--,--,--,--,,0.00,1.40,25,1.41,10,0.00
08804P,凱基J4,"914,000",23,"709,160",0.78,0.79,0.76,0.79,＋,0.04,0.79,30,0.80,30,0.00
08805P,凱基J5,0,0,0,--,--,--,--,,0.00,0.45,30,0.46,30,0.00
08806P,日盛C3,"385,000",12,"269,610",0.70,0.74,0.69,0.70,＋,0.02,0.70,22,0.71,25,58.95
08807P,日盛C4,0,0,0,--,--,--,--,,0.00,0.89,25,0.90,25,454.00
08808P,日盛C5,"3,000",1,"1,830",0.61,0.61,0.61,0.61,X,0.00,0.61,25,0.62,25,31.80
08809P,永豐FF,"99,000",1,"78,210",0.79,0.79,0.79,0.79,,0.00,0.79,150,0.80,150,0.00
08810P,永豐FG,0,0,0,--,--,--,--,,0.00,0.81,150,0.82,150,0.00
08811P,永豐FH,"20,000",1,"21,200",1.06,1.06,1.06,1.06,X,0.00,1.05,150,1.06,150,0.00
08812P,MJ中信,0,0,0,--,--,--,--,,0.00,0.61,30,0.62,30,0.00
08813P,MK中信,"99,000",1,"78,210",0.79,0.79,0.79,0.79,,0.00,0.79,30,0.80,30,0.00
08814P,ML中信,0,0,0,--,--,--,--,,0.00,0.75,30,0.76,30,0.00
08815P,MM中信,0,0,0,--,--,--,--,,0.00,0.71,99,0.72,99,0.00
08816P,群益HZ,"64,000",2,"76,940",1.20,1.21,1.20,1.21,＋,0.02,1.17,25,1.18,10,0.00
08817P,群益IA,"10,000",1,"10,800",1.08,1.08,1.08,1.08,－,0.05,1.12,25,1.13,10,0.00
08818P,群益IB,0,0,0,--,--,--,--,,0.00,1.59,25,1.60,10,0.00
08819P,群益ID,"299,000",1,"278,070",0.93,0.93,0.93,0.93,＋,0.02,0.93,25,0.94,10,0.00
08820P,群益IE,"68,000",3,"79,460",1.16,1.17,1.16,1.17,＋,0.01,1.17,25,1.18,10,0.00
08821P,JU兆豐,0,0,0,--,--,--,--,,0.00,0.34,10,0.35,10,0.00
08822P,JV兆豐,"10,000",1,"4,700",0.47,0.47,0.47,0.47,－,0.01,0.48,10,0.49,10,0.00
08823P,JW兆豐,"155,000",10,"114,850",0.70,0.77,0.70,0.77,＋,0.12,0.78,10,0.79,10,0.00
08824P,JX兆豐,"260,000",5,"171,800",0.64,0.68,0.64,0.66,＋,0.06,0.64,10,0.65,10,0.00
08825P,凱基L2,"111,000",3,"34,310",0.31,0.32,0.30,0.30,,0.00,0.30,30,0.31,30,0.00
08826P,凱基L3,0,0,0,--,--,--,--,,0.00,0.28,30,0.29,30,0.00
08827P,凱基L4,"1,664,000",23,"432,320",0.27,0.27,0.25,0.26,－,0.01,0.26,30,0.27,70,0.00
08828P,9S元富,"10,000",1,"14,500",1.45,1.45,1.45,1.45,－,0.02,1.45,25,1.48,25,0.00
08829P,9T元富,0,0,0,--,--,--,--,,0.00,1.23,25,1.26,25,0.00
08830P,9V元富,"4,000",1,"3,160",0.79,0.79,0.79,0.79,－,0.08,0.79,25,0.82,25,0.00
08831P,9W元富,"203,000",6,"158,870",0.75,0.82,0.75,0.82,＋,0.06,0.81,25,0.82,25,0.00
08832P,9X元富,"313,000",10,"288,970",0.88,0.95,0.88,0.95,＋,0.14,0.94,25,0.95,25,0.00
08833P,9Y元富,0,0,0,--,--,--,--,,0.00,1.14,25,1.15,25,0.00
08834P,日盛C6,"300,000",1,"456,000",1.52,1.52,1.52,1.52,＋,0.11,1.48,499,1.49,499,0.00
08835P,日盛C7,"99,000",1,"64,350",0.65,0.65,0.65,0.65,－,0.04,0.67,25,0.68,25,"2,350.00"
08836P,元大1E,"133,000",5,"89,020",0.69,0.69,0.66,0.68,－,0.01,0.67,100,0.68,100,0.00
08837P,元大1F,"10,000",1,"4,700",0.47,0.47,0.47,0.47,＋,0.01,0.46,100,0.47,100,0.00
08838P,元大1G,"21,000",2,"13,430",0.63,0.64,0.63,0.64,X,0.00,0.64,100,0.65,100,0.00
08839P,元大1H,"16,000",2,"16,580",0.98,1.04,0.98,1.04,＋,0.13,1.05,100,1.06,100,0.00
08840P,元大1I,"80,000",2,"48,000",0.60,0.60,0.60,0.60,＋,0.04,0.62,100,0.63,100,0.00
08841P,元大1J,"117,000",5,"104,270",0.89,0.93,0.89,0.91,＋,0.11,0.89,100,0.90,100,0.00
08842P,元大2H,0,0,0,--,--,--,--,,0.00,0.57,100,0.58,100,0.00
08843P,GD國泰,"348,000",6,"429,870",1.13,1.24,1.13,1.24,＋,0.11,1.26,30,1.27,30,0.00
08844P,MR中信,"124,000",4,"153,510",1.24,1.24,1.23,1.23,＋,0.03,1.25,30,1.26,30,0.00
08845P,永豐FP,"270,000",2,"239,250",0.89,0.89,0.86,0.86,＋,0.11,0.86,150,0.87,150,0.00
08846P,永豐FQ,"3,000",2,"2,730",0.93,0.93,0.90,0.90,＋,0.03,0.92,150,0.93,150,0.00
08847P,A4元富,"35,000",2,"37,950",1.08,1.11,1.08,1.11,＋,0.04,1.10,25,1.11,20,0.00
08848P,KB兆豐,"20,000",2,"17,700",0.89,0.89,0.88,0.88,＋,0.03,0.88,10,0.89,10,0.00
08849P,KC兆豐,0,0,0,--,--,--,--,,0.00,1.10,10,1.11,10,0.00
="088507",兆豐06,0,0,0,--,--,--,--,,0.00,--,0,0.01,894,76.60
08850P,KD兆豐,"5,000",1,"6,150",1.23,1.23,1.23,1.23,＋,0.10,1.21,10,1.22,10,0.00
="088510",統一B6,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,19.27
="088511",統一B7,0,0,0,--,--,--,--,,0.00,0.01,10,0.08,13,25.47
="088512",統一B8,"949,000",8,"9,490",0.01,0.01,0.01,0.01,,0.00,0.01,19,0.02,838,146.00
08851P,統一CS,"266,000",12,"184,740",0.68,0.71,0.68,0.68,＋,0.04,0.70,10,0.71,10,0.00
08852P,統一CT,"40,000",2,"38,500",0.97,0.97,0.94,0.94,X,0.00,0.95,20,0.96,20,0.00
08853P,統一CU,0,0,0,--,--,--,--,,0.00,0.85,20,0.86,20,0.00
08854P,群益IP,0,0,0,--,--,--,--,,0.00,1.01,499,1.02,499,0.00
08855P,群益IQ,0,0,0,--,--,--,--,,0.00,1.00,499,1.01,499,0.00
08856P,群益IR,0,0,0,--,--,--,--,,0.00,0.99,499,1.00,499,0.00
="088570",統一C1,0,0,0,--,--,--,--,,0.00,0.01,10,0.09,42,14.90
08857P,群益IS,0,0,0,--,--,--,--,,0.00,1.19,499,1.20,499,0.00
08858P,群益IT,0,0,0,--,--,--,--,,0.00,1.49,499,1.50,499,0.00
="088595",元大Z7,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,0.00
08859P,群益IU,"5,000",1,"9,150",1.83,1.83,1.83,1.83,X,0.00,1.82,499,1.83,499,0.00
08860P,群益IX,"212,000",5,"271,550",1.25,1.34,1.25,1.34,＋,0.07,1.37,25,1.38,10,0.00
08861P,凱基M6,0,0,0,--,--,--,--,,0.00,1.45,30,1.46,30,0.00
08862P,凱基M8,"704,000",20,"854,270",1.19,1.26,1.17,1.22,＋,0.11,1.21,30,1.22,28,0.00
08863P,凱基M9,"1,000",1,"1,790",1.79,1.79,1.79,1.79,X,0.00,1.74,30,1.75,30,0.00
08864P,日盛D1,"108,000",6,"48,770",0.45,0.47,0.44,0.44,－,0.01,0.27,78,0.44,5,"2,350.00"
08865P,F5富邦,"41,000",2,"23,980",0.60,0.60,0.58,0.58,－,0.02,0.58,10,0.59,10,0.00
08866P,F6富邦,"54,000",6,"32,400",0.62,0.62,0.59,0.59,－,0.02,0.54,10,0.59,5,0.00
08867P,F7富邦,0,0,0,--,--,--,--,,0.00,0.94,10,0.95,10,0.00
08868P,F8富邦,"127,000",6,"70,350",0.57,0.57,0.54,0.55,＋,0.04,0.54,10,0.55,7,0.00
08869P,MV中信,0,0,0,--,--,--,--,,0.00,1.47,30,1.49,30,0.00
08870P,MW中信,0,0,0,--,--,--,--,,0.00,1.17,30,1.18,10,0.00
08871P,永豐FW,0,0,0,--,--,--,--,,0.00,0.94,150,0.95,150,0.00
08872P,永豐FX,0,0,0,--,--,--,--,,0.00,0.96,150,0.97,150,0.00
08873P,A8元富,0,0,0,--,--,--,--,,0.00,1.13,25,1.14,25,0.00
08874P,A9元富,"53,000",1,"30,740",0.58,0.58,0.58,0.58,＋,0.01,0.57,25,0.58,25,0.00
08875P,群益JB,"300,000",1,"420,000",1.40,1.40,1.40,1.40,＋,0.08,1.38,25,1.39,10,0.00
08876P,群益JE,0,0,0,--,--,--,--,,0.00,0.93,25,0.94,10,0.00
08877P,元大2U,"60,000",1,"49,200",0.82,0.82,0.82,0.82,,0.00,0.83,100,0.84,100,0.00
08878P,元大2W,0,0,0,--,--,--,--,,0.00,0.65,100,0.66,100,0.00
08879P,GI國泰,"128,000",8,"180,570",1.39,1.50,1.39,1.50,＋,0.17,1.49,340,1.50,100,0.00
08880P,群益JJ,"200,000",2,"369,450",1.84,1.85,1.84,1.85,＋,0.06,1.89,25,1.90,10,0.00
08881P,群益JK,"103,000",2,"115,180",1.12,1.12,1.06,1.06,＋,0.19,1.06,22,1.07,10,0.00
08882P,群益JL,"5,000",1,"6,350",1.27,1.27,1.27,1.27,－,0.02,1.27,25,1.28,10,0.00
08883P,元大03,"343,000",12,"389,340",1.11,1.20,1.11,1.15,＋,0.06,1.14,100,1.15,50,0.00
08884P,元大05,"69,000",5,"81,360",1.17,1.20,1.17,1.20,＋,0.06,1.19,100,1.20,100,0.00
08885P,元大09,"2,000",1,"1,780",0.89,0.89,0.89,0.89,X,0.00,0.88,100,0.89,50,0.00
08886P,元大10,"2,000",2,"2,110",1.06,1.06,1.05,1.05,＋,0.04,1.06,100,1.07,100,0.00
08887P,元大11,0,0,0,--,--,--,--,,0.00,1.02,499,1.03,25,0.00
08888P,元大12,"25,000",4,"20,450",0.83,0.83,0.81,0.81,,0.00,0.75,100,0.76,100,0.00
08889P,元大13,0,0,0,--,--,--,--,,0.00,0.72,100,0.73,100,0.00
08890P,元大14,0,0,0,--,--,--,--,,0.00,0.95,100,0.96,50,0.00
08891P,元大15,"11,000",2,"10,470",0.97,0.97,0.95,0.95,＋,0.05,0.95,100,0.96,100,0.00
08892P,元大17,0,0,0,--,--,--,--,,0.00,0.78,100,0.79,100,0.00
08893P,日盛D8,"93,000",68,"235,190",2.50,2.63,2.46,2.55,＋,0.13,2.54,499,2.55,498,0.00
08894P,亞東NG,0,0,0,--,--,--,--,,0.00,0.71,10,0.72,10,0.00
08895P,凱基1B,0,0,0,--,--,--,--,,0.00,1.39,30,1.40,30,0.00
08896P,B6元富,"2,521,000",26,"2,491,750",0.99,1.02,0.98,1.02,＋,0.04,1.02,25,1.03,25,0.00
08897P,B7元富,0,0,0,--,--,--,--,,0.00,2.14,50,2.15,25,0.00
